Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_3_T1_1 Spectral Count	ALS_3_T2_2 Spectral Count	ALS_3_T3_3 Spectral Count	ALS_3_T4_4 Spectral Count	ALS_3_T1_1 Unique Spectral Count	ALS_3_T2_2 Unique Spectral Count	ALS_3_T3_3 Unique Spectral Count	ALS_3_T4_4 Unique Spectral Count	ALS_3_T1_1 Total Spectral Count	ALS_3_T2_2 Total Spectral Count	ALS_3_T3_3 Total Spectral Count	ALS_3_T4_4 Total Spectral Count	ALS_3_T1_1 Intensity	ALS_3_T2_2 Intensity	ALS_3_T3_3 Intensity	ALS_3_T4_4 Intensity	ALS_3_T1_1 MaxLFQ Intensity	ALS_3_T2_2 MaxLFQ Intensity	ALS_3_T3_3 MaxLFQ Intensity	ALS_3_T4_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P23471|PTPRZ_HUMAN	P23471	PTPRZ_HUMAN	PTPRZ1	2315	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase zeta	1.0	0.999	10	31	31	31	9	8	7	7	9	8	7	7	9	8	7	7	6338231.0	4299043.5	5466948.0	4253045.0	2365654.0	2249559.5	2793286.5	2327074.5	
sp|P23515|OMGP_HUMAN	P23515	OMGP_HUMAN	OMG	440	Homo sapiens	1:Experimental evidence at protein level	Oligodendrocyte-myelin glycoprotein	1.0	0.9989	4	18	18	18	5	4	4	5	5	4	4	5	5	4	4	5	1.6865128E7	1.5799982E7	1.9602556E7	1.5293041E7	8623379.0	7136892.5	9341976.0	7256072.0	
sp|P23528|COF1_HUMAN	P23528	COF1_HUMAN	CFL1	166	Homo sapiens	1:Experimental evidence at protein level	Cofilin-1	0.9494	0.9981	1	2	0	2	1	0	1	0	0	0	0	0	1	0	1	0	1019446.0	0.0	1439682.0	0.0	0.0	0.0	0.0	0.0	sp|Q9Y281|COF2_HUMAN
sp|P23582|ANFC_HUMAN	P23582	ANFC_HUMAN	NPPC	126	Homo sapiens	1:Experimental evidence at protein level	C-type natriuretic peptide	0.9587	0.9985	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	2427357.0	1387443.5	2166984.8	2384565.0	0.0	0.0	0.0	0.0	
sp|P24043|LAMA2_HUMAN	P24043	LAMA2_HUMAN	LAMA2	3122	Homo sapiens	1:Experimental evidence at protein level	Laminin subunit alpha-2	0.9967	0.9676	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	511668.22	434751.78	345963.44	390847.78	0.0	0.0	0.0	0.0	
sp|P24534|EF1B_HUMAN	P24534	EF1B_HUMAN	EEF1B2	225	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-beta	0.5021	0.9656	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	330180.9	0.0	634700.94	200721.11	0.0	0.0	0.0	0.0	
sp|P24592|IBP6_HUMAN	P24592	IBP6_HUMAN	IGFBP6	240	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 6	1.0	0.999	3	15	15	15	4	4	3	4	4	4	3	4	4	4	3	4	7.2749472E7	3.3978348E7	4.503546E7	3.3449094E7	4.4927468E7	2.4416568E7	2.4742018E7	2.3106554E7	
sp|P25311|ZA2G_HUMAN	P25311	ZA2G_HUMAN	AZGP1	298	Homo sapiens	1:Experimental evidence at protein level	Zinc-alpha-2-glycoprotein	1.0	0.999	14	67	67	67	17	17	18	15	17	17	18	15	17	17	18	15	6.0123272E7	5.1627352E7	5.7876316E7	5.093058E7	2.3539784E7	2.0703244E7	1.9419058E7	2.0027132E7	
sp|P25705|ATPA_HUMAN	P25705	ATPA_HUMAN	ATP5F1A	553	Homo sapiens	1:Experimental evidence at protein level	ATP synthase F(1) complex subunit alpha, mitochondrial	1.0	0.9912	3	3	3	3	0	0	3	0	0	0	3	0	0	0	3	0	1428769.2	522022.53	2612973.8	496458.47	808313.44	299282.62	1095685.4	320152.66	
sp|P25713|MT3_HUMAN	P25713	MT3_HUMAN	MT3	68	Homo sapiens	1:Experimental evidence at protein level	Metallothionein-3	0.9292	0.9973	1	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	554298.44	623682.5	321824.34	722250.2	0.0	0.0	0.0	0.0	
sp|P25774|CATS_HUMAN	P25774	CATS_HUMAN	CTSS	331	Homo sapiens	1:Experimental evidence at protein level	Cathepsin S	0.6765	0.9831	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	355238.22	0.0	326147.03	0.0	0.0	0.0	0.0	0.0	
sp|P26373|RL13_HUMAN	P26373	RL13_HUMAN	RPL13	211	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL13	1.0	0.9971	3	5	5	5	3	0	2	0	3	0	2	0	3	0	2	0	1685162.5	935855.56	2092144.0	1035772.1	684342.5	332804.8	837048.3	414712.38	
sp|P26641|EF1G_HUMAN	P26641	EF1G_HUMAN	EEF1G	437	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-gamma	1.0	0.9981	3	3	3	3	1	0	2	0	1	0	2	0	1	0	2	0	1084674.2	298811.94	1638255.8	480808.66	405856.94	175815.69	666385.06	175898.94	
sp|P26992|CNTFR_HUMAN	P26992	CNTFR_HUMAN	CNTFR	372	Homo sapiens	1:Experimental evidence at protein level	Ciliary neurotrophic factor receptor subunit alpha	1.0	0.999	3	7	7	7	2	1	2	2	2	1	2	2	2	1	2	2	2701652.8	3076372.5	3703353.5	4427889.0	2565701.0	0.0	2241918.0	3110958.2	
sp|P27169|PON1_HUMAN	P27169	PON1_HUMAN	PON1	355	Homo sapiens	1:Experimental evidence at protein level	Serum paraoxonase/arylesterase 1	1.0	0.9986	6	17	13	17	6	5	3	3	5	4	2	2	6	5	3	3	3313424.5	3811774.0	3156681.5	2940436.5	1328484.1	1441506.1	1182125.8	1182863.1	
sp|P27348|1433T_HUMAN	P27348	1433T_HUMAN	YWHAQ	245	Homo sapiens	1:Experimental evidence at protein level	14-3-3 protein theta	0.8872	0.9847	2	3	0	6	1	0	1	1	0	0	0	0	2	0	2	2	933026.25	642135.5	1371054.1	707604.56	0.0	0.0	0.0	0.0	sp|P31946|1433B_HUMAN, sp|P31947|1433S_HUMAN, sp|P61981|1433G_HUMAN, sp|Q04917|1433F_HUMAN
sp|P27797|CALR_HUMAN	P27797	CALR_HUMAN	CALR	417	Homo sapiens	1:Experimental evidence at protein level	Calreticulin	1.0	0.9961	2	3	3	3	0	2	1	0	0	2	1	0	0	2	1	0	0.0	1101613.2	748351.06	608028.5	0.0	0.0	0.0	0.0	
sp|P29401|TKT_HUMAN	P29401	TKT_HUMAN	TKT	623	Homo sapiens	1:Experimental evidence at protein level	Transketolase	0.5376	0.97	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	491687.44	209928.17	448891.72	203752.95	0.0	0.0	0.0	0.0	
sp|P29622|KAIN_HUMAN	P29622	KAIN_HUMAN	SERPINA4	427	Homo sapiens	1:Experimental evidence at protein level	Kallistatin	1.0	0.999	11	22	22	22	9	3	7	3	9	3	7	3	9	3	7	3	4107293.2	3112721.0	3556687.5	2790427.5	1762887.6	1401703.8	1412743.8	1236425.2	
sp|P29692|EF1D_HUMAN	P29692	EF1D_HUMAN	EEF1D	281	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-delta	1.0	0.9966	2	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	510690.84	0.0	643251.7	328349.47	0.0	0.0	0.0	0.0	
sp|P30050|RL12_HUMAN	P30050	RL12_HUMAN	RPL12	165	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL11	0.7228	0.9864	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	671830.0	264419.7	930320.3	302312.47	0.0	0.0	0.0	0.0	
sp|P30086|PEBP1_HUMAN	P30086	PEBP1_HUMAN	PEBP1	187	Homo sapiens	1:Experimental evidence at protein level	Phosphatidylethanolamine-binding protein 1	1.0	0.999	7	25	25	25	7	6	7	5	7	6	7	5	7	6	7	5	1.9748136E7	1.916362E7	2.033438E7	2.0858816E7	8557458.0	8259824.5	8661910.0	8094116.0	
sp|P30101|PDIA3_HUMAN	P30101	PDIA3_HUMAN	PDIA3	505	Homo sapiens	1:Experimental evidence at protein level	Protein disulfide-isomerase A3	0.7816	0.9901	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	299511.16	0.0	515173.88	0.0	0.0	0.0	0.0	0.0	
sp|P30530|UFO_HUMAN	P30530	UFO_HUMAN	AXL	894	Homo sapiens	1:Experimental evidence at protein level	Tyrosine-protein kinase receptor UFO	1.0	0.9988	3	6	6	6	3	1	1	1	3	1	1	1	3	1	1	1	4569290.5	3524032.8	4136763.0	3677214.8	2280908.2	1587287.0	1919779.4	1405360.2	
sp|P32004|L1CAM_HUMAN	P32004	L1CAM_HUMAN	L1CAM	1257	Homo sapiens	1:Experimental evidence at protein level	Neural cell adhesion molecule L1	1.0	0.996	5	8	8	8	4	0	3	1	4	0	3	1	4	0	3	1	997096.4	1051718.2	1221955.4	1330032.0	573626.1	550793.25	653228.4	649032.1	
sp|P32119|PRDX2_HUMAN	P32119	PRDX2_HUMAN	PRDX2	198	Homo sapiens	1:Experimental evidence at protein level	Peroxiredoxin-2	1.0	0.9964	6	10	10	14	3	2	2	3	3	2	2	3	4	3	3	4	1276782.9	1694215.8	2161522.5	514523.38	755814.4	621380.44	881750.8	0.0	
sp|P33908|MA1A1_HUMAN	P33908	MA1A1_HUMAN	MAN1A1	653	Homo sapiens	1:Experimental evidence at protein level	Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA	1.0	0.9977	3	4	4	4	3	0	1	0	3	0	1	0	3	0	1	0	1710278.0	1165542.6	1590738.2	1483723.9	755434.0	537261.7	641243.9	602135.5	
sp|P34096|RNAS4_HUMAN	P34096	RNAS4_HUMAN	RNASE4	147	Homo sapiens	1:Experimental evidence at protein level	Ribonuclease 4	0.9649	0.9987	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1692172.6	2111854.8	1282848.0	1993802.0	0.0	0.0	0.0	0.0	
sp|P35527|K1C9_HUMAN	P35527	K1C9_HUMAN	KRT9	623	Homo sapiens	1:Experimental evidence at protein level	Keratin, type I cytoskeletal 9	0.9714	0.9989	1	3	3	3	1	0	1	1	1	0	1	1	1	0	1	1	897385.2	0.0	588154.94	0.0	0.0	0.0	0.0	0.0	
sp|P35542|SAA4_HUMAN	P35542	SAA4_HUMAN	SAA4	130	Homo sapiens	1:Experimental evidence at protein level	Serum amyloid A-4 protein	1.0	0.9985	5	14	14	14	4	4	4	2	4	4	4	2	4	4	4	2	1.0608866E7	1.1490898E7	1.0422906E7	1.0986242E7	4687290.0	4779704.0	3875690.2	4913229.5	
sp|P35613|BASI_HUMAN	P35613	BASI_HUMAN	BSG	385	Homo sapiens	1:Experimental evidence at protein level	Basigin	0.4498	0.9579	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	447508.5	407815.2	465921.66	477321.78	0.0	0.0	0.0	0.0	
sp|P35858|ALS_HUMAN	P35858	ALS_HUMAN	IGFALS	605	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein complex acid labile subunit	0.9722	0.999	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	480839.4	0.0	285537.72	0.0	0.0	0.0	0.0	0.0	
sp|P36222|CH3L1_HUMAN	P36222	CH3L1_HUMAN	CHI3L1	383	Homo sapiens	1:Experimental evidence at protein level	Chitinase-3-like protein 1	1.0	0.999	13	44	44	44	11	13	10	10	11	13	10	10	11	13	10	10	1.551449E7	1.5447558E7	1.4255223E7	2.0720812E7	6792805.5	6278030.0	6288957.5	6782490.5	
sp|P36578|RL4_HUMAN	P36578	RL4_HUMAN	RPL4	427	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL4	0.9994	0.9687	2	3	3	3	1	0	2	0	1	0	2	0	1	0	2	0	858967.5	134103.67	1261643.2	99857.45	607222.8	0.0	966782.94	0.0	
sp|P36955|PEDF_HUMAN	P36955	PEDF_HUMAN	SERPINF1	418	Homo sapiens	1:Experimental evidence at protein level	Pigment epithelium-derived factor	1.0	0.999	18	86	86	86	21	22	24	19	21	22	24	19	21	22	24	19	1.55454E8	1.60310464E8	1.94007648E8	1.42388608E8	6.858936E7	6.2819672E7	6.9418504E7	6.1557376E7	
sp|P38646|HSPA9_HUMAN	P38646	HSPA9_HUMAN	HSPA9	679	Homo sapiens	1:Experimental evidence at protein level	Stress-70 protein, mitochondrial	0.8181	0.9921	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	617866.9	283217.5	1071429.9	230763.81	0.0	0.0	0.0	0.0	
sp|P39059|COFA1_HUMAN	P39059	COFA1_HUMAN	COL15A1	1388	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(XV) chain	0.9999	0.9983	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	424119.8	0.0	450392.72	0.0	0.0	0.0	0.0	0.0	
sp|P39060|COIA1_HUMAN	P39060	COIA1_HUMAN	COL18A1	1754	Homo sapiens	1:Experimental evidence at protein level	Collagen alpha-1(XVIII) chain	1.0	0.999	7	21	21	21	8	4	6	3	8	4	6	3	8	4	6	3	6539739.0	5778728.0	7097782.5	5344990.0	2744866.5	2385417.0	2690882.0	2115891.2	
sp|P39687|AN32A_HUMAN	P39687	AN32A_HUMAN	ANP32A	249	Homo sapiens	1:Experimental evidence at protein level	Acidic leucine-rich nuclear phosphoprotein 32 family member A	0.6041	0.977	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	457370.47	448682.72	585751.94	478273.8	0.0	0.0	0.0	0.0	
sp|P40189|IL6RB_HUMAN	P40189	IL6RB_HUMAN	IL6ST	918	Homo sapiens	1:Experimental evidence at protein level	Interleukin-6 receptor subunit beta	1.0	0.9964	8	18	18	18	7	3	5	3	7	3	5	3	7	3	5	3	3838112.5	3955040.0	3923705.5	4031065.0	1545816.1	1631159.2	1616969.2	1602550.1	
sp|P40429|RL13A_HUMAN	P40429	RL13A_HUMAN	RPL13A	203	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL13	0.9243	0.9971	1	2	0	2	1	0	1	0	0	0	0	0	1	0	1	0	638018.1	309871.12	742921.4	307254.47	0.0	0.0	0.0	0.0	sp|Q6NVV1|R13P3_HUMAN
sp|P40925|MDHC_HUMAN	P40925	MDHC_HUMAN	MDH1	334	Homo sapiens	1:Experimental evidence at protein level	Malate dehydrogenase, cytoplasmic	1.0	0.999	5	11	11	11	3	2	3	3	3	2	3	3	3	2	3	3	3918481.0	4334642.5	3382197.5	4001938.8	2027223.5	1996996.5	1596838.5	1821424.0	
sp|P40926|MDHM_HUMAN	P40926	MDHM_HUMAN	MDH2	338	Homo sapiens	1:Experimental evidence at protein level	Malate dehydrogenase, mitochondrial	0.6514	0.9811	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0.0	0.0	724271.1	0.0	0.0	0.0	0.0	0.0	
sp|P41222|PTGDS_HUMAN	P41222	PTGDS_HUMAN	PTGDS	190	Homo sapiens	1:Experimental evidence at protein level	Prostaglandin-H2 D-isomerase	1.0	0.999	7	38	38	38	10	9	10	9	10	9	10	9	10	9	10	9	3.88378445E9	1.15496909E9	2.92996506E9	4.1512791E9	1.65662848E9	1.69394509E9	1.45112282E9	1.7281271E9	
sp|P41271|NBL1_HUMAN	P41271	NBL1_HUMAN	NBL1	181	Homo sapiens	1:Experimental evidence at protein level	Neuroblastoma suppressor of tumorigenicity 1	0.7395	0.9875	1	3	3	3	1	1	0	1	1	1	0	1	1	1	0	1	1.11435E7	5065056.0	8393166.0	6110801.5	0.0	0.0	0.0	0.0	
sp|P42785|PCP_HUMAN	P42785	PCP_HUMAN	PRCP	496	Homo sapiens	1:Experimental evidence at protein level	Lysosomal Pro-X carboxypeptidase	1.0	0.9986	4	14	14	14	2	4	4	4	2	4	4	4	2	4	4	4	3485086.8	3531873.5	3778291.0	3357097.5	1299575.6	1352651.9	1498149.8	1340147.0	
sp|P42857|NSG1_HUMAN	P42857	NSG1_HUMAN	NSG1	185	Homo sapiens	1:Experimental evidence at protein level	Neuronal vesicle trafficking-associated protein 1	1.0	0.9989	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	1683484.1	2288492.0	1025205.1	1913002.5	0.0	0.0	0.0	0.0	
sp|P43121|MUC18_HUMAN	P43121	MUC18_HUMAN	MCAM	646	Homo sapiens	1:Experimental evidence at protein level	Cell surface glycoprotein MUC18	1.0	0.999	11	36	36	36	10	10	9	7	10	10	9	7	10	10	9	7	9844280.0	8033225.0	9502390.0	6630394.0	3727220.0	3457858.2	3504520.2	3635656.5	
sp|P43251|BTD_HUMAN	P43251	BTD_HUMAN	BTD	543	Homo sapiens	1:Experimental evidence at protein level	Biotinidase	1.0	0.999	5	18	18	18	5	4	5	4	5	4	5	4	5	4	5	4	9778777.0	9068096.0	1.0182235E7	9844520.0	4261304.0	3889671.8	4465923.5	3861113.5	
sp|P43652|AFAM_HUMAN	P43652	AFAM_HUMAN	AFM	599	Homo sapiens	1:Experimental evidence at protein level	Afamin	1.0	0.999	11	38	38	38	12	8	9	9	12	8	9	9	12	8	9	9	1.2954889E7	9227267.0	1.0162035E7	7632058.5	4149402.0	3454211.5	4069060.8	3649055.5	
sp|P45877|PPIC_HUMAN	P45877	PPIC_HUMAN	PPIC	212	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase C	0.8489	0.9936	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	686084.3	558156.94	593277.8	585712.94	0.0	0.0	0.0	0.0	
sp|P46776|RL27A_HUMAN	P46776	RL27A_HUMAN	RPL27A	148	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL15	0.8745	0.9949	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	757381.0	0.0	1158190.9	154038.06	0.0	0.0	0.0	0.0	
sp|P46781|RS9_HUMAN	P46781	RS9_HUMAN	RPS9	194	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS4	1.0	0.9866	2	2	2	2	0	0	2	0	0	0	2	0	0	0	2	0	417196.16	0.0	577064.0	322659.62	0.0	0.0	0.0	0.0	
sp|P47914|RL29_HUMAN	P47914	RL29_HUMAN	RPL29	159	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL29	1.0	0.997	2	3	3	3	1	0	2	0	1	0	2	0	1	0	2	0	1481217.1	296612.34	1953813.1	755446.25	912383.9	0.0	1239174.2	490903.22	
sp|P47972|NPTX2_HUMAN	P47972	NPTX2_HUMAN	NPTX2	431	Homo sapiens	1:Experimental evidence at protein level	Neuronal pentraxin-2	1.0	0.9987	3	6	6	6	2	1	2	1	2	1	2	1	2	1	2	1	2288220.8	1932311.0	2321012.8	1762019.0	1077367.0	986543.5	1049776.0	1065599.6	
sp|P48058|GRIA4_HUMAN	P48058	GRIA4_HUMAN	GRIA4	902	Homo sapiens	1:Experimental evidence at protein level	Glutamate receptor 4	1.0	0.9984	3	7	7	7	2	2	1	2	2	2	1	2	2	2	1	2	3610465.5	2371774.8	3098232.5	2354754.8	1557349.1	1223472.1	1502513.1	1158787.2	
sp|P48745|CCN3_HUMAN	P48745	CCN3_HUMAN	CCN3	357	Homo sapiens	1:Experimental evidence at protein level	CCN family member 3	0.9728	0.999	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	2659174.5	1356352.6	1955343.2	1340748.8	0.0	0.0	0.0	0.0	
sp|P49327|FAS_HUMAN	P49327	FAS_HUMAN	FASN	2511	Homo sapiens	1:Experimental evidence at protein level	Fatty acid synthase	1.0	0.9976	6	8	6	8	3	0	5	0	2	0	4	0	3	0	5	0	959148.2	315071.94	1644438.5	359305.8	368040.34	181438.98	574206.75	198313.03	
sp|P49641|MA2A2_HUMAN	P49641	MA2A2_HUMAN	MAN2A2	1150	Homo sapiens	1:Experimental evidence at protein level	Alpha-mannosidase 2x	0.9476	0.998	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	499495.4	353110.47	346773.2	380805.1	0.0	0.0	0.0	0.0	
sp|P49908|SEPP1_HUMAN	P49908	SEPP1_HUMAN	SELENOP	381	Homo sapiens	1:Experimental evidence at protein level	Selenoprotein P	1.0	0.999	3	11	11	11	4	2	3	2	4	2	3	2	4	2	3	2	4123525.8	4581581.0	4429440.0	4043810.2	1636776.6	2064769.1	1716306.6	1932759.8	
sp|P50990|TCPQ_HUMAN	P50990	TCPQ_HUMAN	CCT8	548	Homo sapiens	1:Experimental evidence at protein level	T-complex protein 1 subunit theta	1.0	0.9612	3	3	3	3	1	0	2	0	1	0	2	0	1	0	2	0	200023.97	0.0	1734107.5	0.0	0.0	0.0	0.0	0.0	
sp|P51693|APLP1_HUMAN	P51693	APLP1_HUMAN	APLP1	650	Homo sapiens	1:Experimental evidence at protein level	Amyloid beta precursor like protein 1	1.0	0.999	20	83	83	83	21	21	21	20	21	21	21	20	21	21	21	20	7.8077752E7	6.4411072E7	6.6952548E7	6.2988464E7	2.6010896E7	2.734605E7	2.6690976E7	3.003362E7	
sp|P51884|LUM_HUMAN	P51884	LUM_HUMAN	LUM	338	Homo sapiens	1:Experimental evidence at protein level	Lumican	1.0	0.999	7	31	31	31	8	8	8	7	8	8	8	7	8	8	8	7	1.62806E7	1.4118862E7	1.755763E7	1.3421548E7	6587369.5	5821665.5	6539278.0	5744816.5	
sp|P51888|PRELP_HUMAN	P51888	PRELP_HUMAN	PRELP	382	Homo sapiens	1:Experimental evidence at protein level	Prolargin	1.0	0.999	5	10	10	10	5	1	3	1	5	1	3	1	5	1	3	1	2782394.0	1563222.5	1820440.2	1919550.2	1238626.1	632482.6	842216.1	763528.1	
sp|P52799|EFNB2_HUMAN	P52799	EFNB2_HUMAN	EFNB2	333	Homo sapiens	1:Experimental evidence at protein level	Ephrin-B2	1.0	0.9988	2	3	3	3	2	0	1	0	2	0	1	0	2	0	1	0	1354760.0	605088.5	1790255.5	600975.2	829181.6	0.0	1016779.2	0.0	
sp|P52803|EFNA5_HUMAN	P52803	EFNA5_HUMAN	EFNA5	228	Homo sapiens	1:Experimental evidence at protein level	Ephrin-A5	0.8995	0.996	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	1219500.4	0.0	816763.25	0.0	0.0	0.0	0.0	0.0	
sp|P54289|CA2D1_HUMAN	P54289	CA2D1_HUMAN	CACNA2D1	1103	Homo sapiens	1:Experimental evidence at protein level	Voltage-dependent calcium channel subunit alpha-2/delta-1	1.0	0.999	16	44	42	44	12	11	12	9	11	11	11	9	12	11	12	9	5144899.0	4620554.5	5968863.0	5072617.5	1863897.6	2235556.8	2068055.4	2007186.9	
sp|P54764|EPHA4_HUMAN	P54764	EPHA4_HUMAN	EPHA4	986	Homo sapiens	1:Experimental evidence at protein level	Ephrin type-A receptor 4	1.0	0.999	5	15	15	15	4	4	4	3	4	4	4	3	4	4	4	3	6668973.5	6752309.0	6781665.0	6974986.0	2581599.5	2428463.8	2597168.8	2659133.8	
sp|P55058|PLTP_HUMAN	P55058	PLTP_HUMAN	PLTP	493	Homo sapiens	1:Experimental evidence at protein level	Phospholipid transfer protein	1.0	0.999	11	50	50	50	14	12	12	12	14	12	12	12	14	12	12	12	1.873085E7	1.7276824E7	1.4683577E7	1.5679404E7	7240693.0	7016859.5	7193353.0	6503053.5	
sp|P55083|MFAP4_HUMAN	P55083	MFAP4_HUMAN	MFAP4	255	Homo sapiens	1:Experimental evidence at protein level	Microfibril-associated glycoprotein 4	1.0	0.999	2	10	10	10	3	2	2	3	3	2	2	3	3	2	2	3	5696744.5	4031203.5	3471705.0	4213847.0	2868259.5	3340213.0	1896423.8	3438563.2	
sp|P55087|AQP4_HUMAN	P55087	AQP4_HUMAN	AQP4	323	Homo sapiens	1:Experimental evidence at protein level	Aquaporin-4	0.8747	0.9949	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	640558.56	637971.4	726975.06	502440.53	0.0	0.0	0.0	0.0	
sp|P55283|CADH4_HUMAN	P55283	CADH4_HUMAN	CDH4	916	Homo sapiens	1:Experimental evidence at protein level	Cadherin-4	1.0	0.999	2	5	5	5	2	1	1	1	2	1	1	1	2	1	1	1	1250890.6	1391764.6	1496842.8	1296829.8	665473.44	744994.2	799204.8	691460.06	
sp|P55290|CAD13_HUMAN	P55290	CAD13_HUMAN	CDH13	713	Homo sapiens	1:Experimental evidence at protein level	Cadherin-13	1.0	0.999	7	23	23	23	7	5	6	5	7	5	6	5	7	5	6	5	1.6364564E7	1.6572956E7	1.924439E7	1.5293186E7	6894457.0	5923300.5	7201934.0	6044374.0	
sp|P55854|SUMO3_HUMAN	P55854	SUMO3_HUMAN	SUMO3	103	Homo sapiens	1:Experimental evidence at protein level	Small ubiquitin-related modifier 3	0.8453	0.9935	1	2	0	2	1	0	1	0	0	0	0	0	1	0	1	0	776568.8	510240.75	1117203.4	256799.4	0.0	0.0	0.0	0.0	sp|P61956|SUMO2_HUMAN, sp|Q6EEV6|SUMO4_HUMAN
sp|P60174|TPIS_HUMAN	P60174	TPIS_HUMAN	TPI1	249	Homo sapiens	1:Experimental evidence at protein level	Triosephosphate isomerase	1.0	0.999	9	32	32	32	8	7	10	7	8	7	10	7	8	7	10	7	9362738.0	5818313.0	8680267.0	7294567.5	3608491.0	3192908.8	3578852.5	3033491.2	
sp|P60709|ACTB_HUMAN	P60709	ACTB_HUMAN	ACTB	375	Homo sapiens	1:Experimental evidence at protein level	Actin, cytoplasmic 1	1.0	0.999	12	42	0	42	10	11	11	10	0	0	0	0	10	11	11	10	4.0256372E7	2.3916566E7	5.0125804E7	2.5239816E7	1.4438987E7	1.0349495E7	1.8428514E7	9988308.0	sp|P63261|ACTG_HUMAN
sp|P60842|IF4A1_HUMAN	P60842	IF4A1_HUMAN	EIF4A1	406	Homo sapiens	1:Experimental evidence at protein level	Eukaryotic initiation factor 4A-I	0.9994	0.9534	2	2	1	2	2	0	0	0	1	0	0	0	2	0	0	0	940449.06	503798.8	1161660.6	284625.28	482260.6	258062.2	595827.9	0.0	
sp|P61254|RL26_HUMAN	P61254	RL26_HUMAN	RPL26	145	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL24	0.7368	0.9873	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1159020.6	0.0	839004.4	0.0	0.0	0.0	0.0	0.0	sp|Q9UNX3|RL26L_HUMAN
sp|P61353|RL27_HUMAN	P61353	RL27_HUMAN	RPL27	136	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL27	0.959	0.9985	1	2	2	2	1	0	1	0	1	0	1	0	1	0	1	0	538381.6	287125.78	899639.4	351979.3	0.0	0.0	0.0	0.0	
sp|P61604|CH10_HUMAN	P61604	CH10_HUMAN	HSPE1	102	Homo sapiens	1:Experimental evidence at protein level	10 kDa heat shock protein, mitochondrial	1.0	0.9985	4	8	8	8	3	1	3	1	3	1	3	1	3	1	3	1	2163772.2	1086459.2	2994077.5	1090009.8	1183156.5	532988.5	1356101.2	514290.53	
sp|P61626|LYSC_HUMAN	P61626	LYSC_HUMAN	LYZ	148	Homo sapiens	1:Experimental evidence at protein level	Lysozyme C	1.0	0.999	5	13	13	13	2	4	3	4	2	4	3	4	2	4	3	4	1.1164509E7	1.176724E7	1.0864051E7	1.2171342E7	6134893.0	8122771.5	6202302.5	7554082.0	
