Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	ALS_1_1 Spectral Count	ALS_1_2 Spectral Count	ALS_1_3 Spectral Count	ALS_1_4 Spectral Count	ALS_1_1 Unique Spectral Count	ALS_1_2 Unique Spectral Count	ALS_1_3 Unique Spectral Count	ALS_1_4 Unique Spectral Count	ALS_1_1 Total Spectral Count	ALS_1_2 Total Spectral Count	ALS_1_3 Total Spectral Count	ALS_1_4 Total Spectral Count	ALS_1_1 Intensity	ALS_1_2 Intensity	ALS_1_3 Intensity	ALS_1_4 Intensity	ALS_1_1 MaxLFQ Intensity	ALS_1_2 MaxLFQ Intensity	ALS_1_3 MaxLFQ Intensity	ALS_1_4 MaxLFQ Intensity	Indistinguishable Proteins
sp|P62244|RS15A_HUMAN	P62244	RS15A_HUMAN	RPS15A	130	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS8	0.5895	0.9822	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	128645.59	397831.5	0.0	0.0	0.0	0.0	
sp|P62263|RS14_HUMAN	P62263	RS14_HUMAN	RPS14	151	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS11	0.7833	0.9928	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	340214.84	600549.3	268907.28	898439.4	0.0	0.0	0.0	0.0	
sp|P62277|RS13_HUMAN	P62277	RS13_HUMAN	RPS13	151	Homo sapiens	1:Experimental evidence at protein level	Small ribosomal subunit protein uS15	0.6426	0.9857	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	217080.14	310896.28	163922.48	689686.94	0.0	0.0	0.0	0.0	
sp|P62424|RL7A_HUMAN	P62424	RL7A_HUMAN	RPL7A	266	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL8	0.3547	0.9547	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	209027.53	243117.06	146920.84	624838.75	0.0	0.0	0.0	0.0	
sp|P62736|ACTA_HUMAN	P62736	ACTA_HUMAN	ACTA2	377	Homo sapiens	1:Experimental evidence at protein level	Actin, aortic smooth muscle	1.0	0.9896	12	6	0	34	1	2	1	2	0	0	0	0	7	10	8	9	2163138.2	2290452.5	1644905.5	2907850.0	2030266.5	1503452.6	0.0	1799753.5	sp|P68032|ACTC_HUMAN, sp|P68133|ACTS_HUMAN
sp|P62805|H4_HUMAN	P62805	H4_HUMAN	H4C1	103	Homo sapiens	1:Experimental evidence at protein level	Histone H4	1.0	0.9988	5	21	21	21	5	6	4	6	5	6	4	6	5	6	4	6	7617158.0	7864666.5	7463659.0	2.4439046E7	3855526.5	4302796.5	3651089.2	1.3203871E7	
sp|P62829|RL23_HUMAN	P62829	RL23_HUMAN	RPL23	140	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL14	0.6742	0.9876	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	276005.78	141685.14	473993.9	0.0	0.0	0.0	0.0	
sp|P62861|RS30_HUMAN	P62861	RS30_HUMAN	FAU	133	Homo sapiens	1:Experimental evidence at protein level	Ubiquitin-like FUBI-ribosomal protein eS30 fusion protein	0.6889	0.9884	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	473538.2	0.0	0.0	0.0	0.0	
sp|P62913|RL11_HUMAN	P62913	RL11_HUMAN	RPL11	178	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL5	0.9029	0.9972	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	168049.02	0.0	100397.88	505778.7	0.0	0.0	0.0	0.0	
sp|P62917|RL8_HUMAN	P62917	RL8_HUMAN	RPL8	257	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein uL2	1.0	0.9924	2	2	2	2	0	0	0	2	0	0	0	2	0	0	0	2	192155.05	334289.28	0.0	507063.12	0.0	0.0	0.0	0.0	
sp|P62937|PPIA_HUMAN	P62937	PPIA_HUMAN	PPIA	165	Homo sapiens	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase A	1.0	0.9975	2	7	7	7	2	2	2	1	2	2	2	1	2	2	2	1	1347726.4	1719236.0	1279829.9	1082865.4	787492.75	999777.6	754932.25	626573.06	
sp|P63104|1433Z_HUMAN	P63104	1433Z_HUMAN	YWHAZ	245	Homo sapiens	1:Experimental evidence at protein level	14-3-3 protein zeta/delta	1.0	0.9964	3	5	4	5	1	1	1	2	1	1	1	1	1	1	1	2	919262.3	1281932.9	953556.5	1530655.0	415237.22	592380.56	431892.8	1217893.5	
sp|P67809|YBOX1_HUMAN	P67809	YBOX1_HUMAN	YBX1	324	Homo sapiens	1:Experimental evidence at protein level	Y-box-binding protein 1	0.4329	0.967	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	509443.44	0.0	0.0	0.0	0.0	
sp|P68104|EF1A1_HUMAN	P68104	EF1A1_HUMAN	EEF1A1	462	Homo sapiens	1:Experimental evidence at protein level	Elongation factor 1-alpha 1	1.0	0.9979	7	18	0	18	3	4	4	7	0	0	0	0	3	4	4	7	6144917.0	6333771.0	6013661.5	1.8891568E7	2409151.2	2522656.0	2314800.8	7583790.0	sp|Q5VTE0|EF1A3_HUMAN
sp|P68363|TBA1B_HUMAN	P68363	TBA1B_HUMAN	TUBA1B	451	Homo sapiens	1:Experimental evidence at protein level	Tubulin alpha-1B chain	1.0	0.9956	3	8	0	8	2	2	2	2	0	0	0	0	2	2	2	2	768608.4	1499485.8	1131014.1	1867478.8	568241.44	683118.8	496447.75	675000.9	sp|Q71U36|TBA1A_HUMAN, sp|Q9BQE3|TBA1C_HUMAN
sp|P68431|H31_HUMAN	P68431	H31_HUMAN	H3C1	136	Homo sapiens	1:Experimental evidence at protein level	Histone H3.1	1.0	0.9905	3	12	0	12	3	3	3	3	0	0	0	0	3	3	3	3	7946023.5	8661103.0	7704753.0	2.2787108E7	3124720.8	3556112.8	3128770.2	8606671.0	sp|P84243|H33_HUMAN, sp|Q16695|H31T_HUMAN, sp|Q71DI3|H32_HUMAN
sp|P68871|HBB_HUMAN	P68871	HBB_HUMAN	HBB	147	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit beta	1.0	0.999	8	20	7	20	4	5	7	4	1	1	4	1	4	5	7	4	8816271.0	9088421.0	9463658.0	8046671.0	3818105.8	5158441.0	4386446.0	3582761.0	
sp|P69905|HBA_HUMAN	P69905	HBA_HUMAN	HBA2	142	Homo sapiens	1:Experimental evidence at protein level	Hemoglobin subunit alpha	1.0	0.9953	4	11	11	11	1	2	4	4	1	2	4	4	1	2	4	4	1487815.1	1826388.5	1751771.9	2185224.5	798051.25	1112689.6	714529.0	1682687.6	
sp|P78324|SHPS1_HUMAN	P78324	SHPS1_HUMAN	SIRPA	504	Homo sapiens	1:Experimental evidence at protein level	Tyrosine-protein phosphatase non-receptor type substrate 1	1.0	0.9866	4	9	1	9	1	2	2	4	0	0	0	1	1	2	2	4	2223607.8	4662026.0	2419426.0	1789336.4	1535744.2	2439030.5	1692930.8	1217524.0	
sp|P80748|LV321_HUMAN	P80748	LV321_HUMAN	IGLV3-21	117	Homo sapiens	1:Experimental evidence at protein level	Immunoglobulin lambda variable 3-21	1.0	0.999	3	9	5	9	2	3	2	2	1	2	1	1	2	3	2	2	1.943073E7	2.0412336E7	2.478352E7	1.828217E7	1.8317804E7	1.9957674E7	2.1567616E7	1.4291321E7	
sp|P83731|RL24_HUMAN	P83731	RL24_HUMAN	RPL24	157	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL24	0.6747	0.9876	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	80038.35	0.0	0.0	435946.88	0.0	0.0	0.0	0.0	
sp|P98160|PGBM_HUMAN	P98160	PGBM_HUMAN	HSPG2	4391	Homo sapiens	1:Experimental evidence at protein level	Basement membrane-specific heparan sulfate proteoglycan core protein	1.0	0.9989	5	16	16	16	3	4	4	5	3	4	4	5	3	4	4	5	3464355.8	2979271.0	3012577.0	2510942.0	1572130.5	1139855.9	1418555.8	1243936.5	
sp|P99999|CYC_HUMAN	P99999	CYC_HUMAN	CYCS	105	Homo sapiens	1:Experimental evidence at protein level	Cytochrome c	0.5263	0.9771	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	297804.2	295307.94	0.0	353815.38	0.0	0.0	0.0	0.0	
sp|Q00839|HNRPU_HUMAN	Q00839	HNRPU_HUMAN	HNRNPU	825	Homo sapiens	1:Experimental evidence at protein level	Heterogeneous nuclear ribonucleoprotein U	0.5545	0.9795	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	129822.18	0.0	469160.7	0.0	0.0	0.0	0.0	
sp|Q01130|SRSF2_HUMAN	Q01130	SRSF2_HUMAN	SRSF2	221	Homo sapiens	1:Experimental evidence at protein level	Serine/arginine-rich splicing factor 2	0.4278	0.9663	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	119288.01	131767.28	70283.18	299853.4	0.0	0.0	0.0	0.0	sp|Q9BRL6|SRSF8_HUMAN
sp|Q02246|CNTN2_HUMAN	Q02246	CNTN2_HUMAN	CNTN2	1040	Homo sapiens	1:Experimental evidence at protein level	Contactin-2	1.0	0.9984	11	17	17	17	3	5	2	7	3	5	2	7	3	5	2	7	1967418.5	3144646.8	1903401.6	1695591.5	793179.3	1066325.1	722960.0	757122.44	
sp|Q02817|MUC2_HUMAN	Q02817	MUC2_HUMAN	MUC2	5289	Homo sapiens	1:Experimental evidence at protein level	Mucin-2	0.3278	0.9493	1	3	3	3	0	1	1	1	0	1	1	1	0	1	1	1	3391685.8	2223729.0	2767771.5	4901590.0	0.0	0.0	0.0	0.0	
sp|Q02818|NUCB1_HUMAN	Q02818	NUCB1_HUMAN	NUCB1	461	Homo sapiens	1:Experimental evidence at protein level	Nucleobindin-1	0.4821	0.9728	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q02878|RL6_HUMAN	Q02878	RL6_HUMAN	RPL6	288	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL6	0.5942	0.9825	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	84454.805	0.0	0.0	389564.22	0.0	0.0	0.0	0.0	
sp|Q04756|HGFA_HUMAN	Q04756	HGFA_HUMAN	HGFAC	655	Homo sapiens	1:Experimental evidence at protein level	Hepatocyte growth factor activator serine protease	0.5809	0.9815	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	635701.1	0.0	349145.12	0.0	0.0	0.0	0.0	0.0	
sp|Q06033|ITIH3_HUMAN	Q06033	ITIH3_HUMAN	ITIH3	890	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H3	1.0	0.9947	4	6	6	6	2	1	1	2	2	1	1	2	2	1	1	2	1062686.5	1295525.4	1137337.6	1317756.0	519744.78	546537.1	531837.1	607036.25	
sp|Q06481|APLP2_HUMAN	Q06481	APLP2_HUMAN	APLP2	763	Homo sapiens	1:Experimental evidence at protein level	Amyloid beta precursor like protein 2	1.0	0.9926	3	6	6	11	1	2	1	2	1	2	1	2	3	2	2	4	1271210.2	1732190.6	1504472.2	1969132.1	0.0	1226179.2	833532.4	1385699.1	
sp|Q06828|FMOD_HUMAN	Q06828	FMOD_HUMAN	FMOD	376	Homo sapiens	1:Experimental evidence at protein level	Fibromodulin	0.9999	0.9987	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	991087.56	675785.2	1230618.5	667981.9	0.0	0.0	0.0	0.0	
sp|Q06830|PRDX1_HUMAN	Q06830	PRDX1_HUMAN	PRDX1	199	Homo sapiens	1:Experimental evidence at protein level	Peroxiredoxin-1	1.0	0.9977	7	19	12	19	5	5	2	7	3	3	1	5	5	5	2	7	2021232.4	2085203.0	1925482.2	5578235.0	887804.2	1022572.7	937666.4	2413108.5	
sp|Q07020|RL18_HUMAN	Q07020	RL18_HUMAN	RPL18	188	Homo sapiens	1:Experimental evidence at protein level	Large ribosomal subunit protein eL18	0.767	0.9921	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	201117.81	390423.56	168143.66	630734.44	0.0	0.0	0.0	0.0	
sp|Q08380|LG3BP_HUMAN	Q08380	LG3BP_HUMAN	LGALS3BP	585	Homo sapiens	1:Experimental evidence at protein level	Galectin-3-binding protein	1.0	0.999	10	33	33	33	11	8	7	7	11	8	7	7	11	8	7	7	1.0561417E7	1.5164494E7	1.0644996E7	8545370.0	5225514.0	5830694.0	4580108.5	4021824.0	
sp|Q12805|FBLN3_HUMAN	Q12805	FBLN3_HUMAN	EFEMP1	493	Homo sapiens	1:Experimental evidence at protein level	EGF-containing fibulin-like extracellular matrix protein 1	1.0	0.999	6	23	23	23	6	7	5	5	6	7	5	5	6	7	5	5	1.1057742E7	1.775291E7	9956986.0	9963548.0	4812690.0	4954601.5	4383237.0	4522126.5	
sp|Q12841|FSTL1_HUMAN	Q12841	FSTL1_HUMAN	FSTL1	308	Homo sapiens	1:Experimental evidence at protein level	Follistatin-related protein 1	0.9989	0.9713	2	4	4	4	0	2	1	1	0	2	1	1	0	2	1	1	433732.62	1029104.5	855450.9	918632.0	243446.28	574928.3	479245.9	502700.9	
sp|Q12860|CNTN1_HUMAN	Q12860	CNTN1_HUMAN	CNTN1	1018	Homo sapiens	1:Experimental evidence at protein level	Contactin-1	1.0	0.999	28	78	78	78	23	20	16	19	23	20	16	19	23	20	16	19	9766180.0	1.3206784E7	8851236.0	8930814.0	4157498.2	4264265.0	4161586.2	3966269.5	
sp|Q12907|LMAN2_HUMAN	Q12907	LMAN2_HUMAN	LMAN2	356	Homo sapiens	1:Experimental evidence at protein level	Vesicular integral-membrane protein VIP36	1.0	0.9989	3	6	6	6	1	1	2	2	1	1	2	2	1	1	2	2	2382365.0	2491689.8	1116400.4	1934901.4	967167.6	1009982.3	748398.4	753454.06	
sp|Q13332|PTPRS_HUMAN	Q13332	PTPRS_HUMAN	PTPRS	1948	Homo sapiens	1:Experimental evidence at protein level	Receptor-type tyrosine-protein phosphatase S	0.5622	0.9801	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	377420.38	536527.75	334148.2	356769.88	0.0	0.0	0.0	0.0	
sp|Q13449|LSAMP_HUMAN	Q13449	LSAMP_HUMAN	LSAMP	338	Homo sapiens	1:Experimental evidence at protein level	Limbic system-associated membrane protein	1.0	0.999	4	12	12	12	3	4	3	2	3	4	3	2	3	4	3	2	5821524.5	7767423.0	4461235.0	4179411.0	3711857.2	3439884.5	3057465.0	3189668.8	
sp|Q13508|NAR3_HUMAN	Q13508	NAR3_HUMAN	ART3	389	Homo sapiens	1:Experimental evidence at protein level	Ecto-ADP-ribosyltransferase 3	0.9985	0.9855	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	61180.938	0.0	0.0	240769.1	0.0	0.0	0.0	0.0	
sp|Q13740|CD166_HUMAN	Q13740	CD166_HUMAN	ALCAM	583	Homo sapiens	1:Experimental evidence at protein level	CD166 antigen	1.0	0.996	3	6	6	6	1	2	1	2	1	2	1	2	1	2	1	2	1124625.8	1164319.8	837974.75	714230.5	723378.25	779538.8	466340.8	480746.72	
sp|Q13822|ENPP2_HUMAN	Q13822	ENPP2_HUMAN	ENPP2	863	Homo sapiens	1:Experimental evidence at protein level	Autotaxin	1.0	0.999	19	68	68	68	21	18	14	15	21	18	14	15	21	18	14	15	2.4750018E7	3.000322E7	2.2645902E7	1.9823982E7	1.0780147E7	1.3938917E7	9373675.0	9887173.0	
sp|Q14019|COTL1_HUMAN	Q14019	COTL1_HUMAN	COTL1	142	Homo sapiens	1:Experimental evidence at protein level	Coactosin-like protein	0.4664	0.971	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0.0	230665.0	0.0	212575.58	0.0	0.0	0.0	0.0	
sp|Q14118|DAG1_HUMAN	Q14118	DAG1_HUMAN	DAG1	895	Homo sapiens	1:Experimental evidence at protein level	Dystroglycan 1	1.0	0.9988	6	19	19	19	5	5	5	4	5	5	5	4	5	5	5	4	4403355.0	5091541.0	4337224.0	4329005.5	1888638.8	1765587.1	1861787.2	1704398.4	
sp|Q14515|SPRL1_HUMAN	Q14515	SPRL1_HUMAN	SPARCL1	664	Homo sapiens	1:Experimental evidence at protein level	SPARC-like protein 1	1.0	0.999	13	24	24	24	6	1	4	13	6	1	4	13	6	1	4	13	7117940.0	3403334.0	2736858.8	1.5909044E7	3303887.5	1421891.0	1414723.1	6654435.0	
sp|Q14520|HABP2_HUMAN	Q14520	HABP2_HUMAN	HABP2	560	Homo sapiens	1:Experimental evidence at protein level	Factor VII-activating protease	0.3581	0.9554	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	434922.25	0.0	0.0	489845.3	0.0	0.0	0.0	0.0	
sp|Q14624|ITIH4_HUMAN	Q14624	ITIH4_HUMAN	ITIH4	930	Homo sapiens	1:Experimental evidence at protein level	Inter-alpha-trypsin inhibitor heavy chain H4	1.0	0.999	26	96	96	96	25	28	23	20	25	28	23	20	25	28	23	20	2.285249E7	2.5171772E7	1.816884E7	1.287471E7	8312994.5	8779969.0	7401569.0	6307004.0	
sp|Q14982|OPCM_HUMAN	Q14982	OPCM_HUMAN	OPCML	345	Homo sapiens	1:Experimental evidence at protein level	Opioid-binding protein/cell adhesion molecule	1.0	0.9962	5	10	3	10	3	1	3	3	1	0	0	2	3	1	3	3	2752329.2	3353327.8	2648298.5	3265265.2	1376893.2	1475154.6	1262291.2	1258541.4	
sp|Q15113|PCOC1_HUMAN	Q15113	PCOC1_HUMAN	PCOLCE	449	Homo sapiens	1:Experimental evidence at protein level	Procollagen C-endopeptidase enhancer 1	1.0	0.999	8	19	19	19	5	5	4	5	5	5	4	5	5	5	4	5	4659892.0	5627540.5	5063741.5	5057728.5	2541696.5	3158090.0	2925381.2	2227709.8	
sp|Q15582|BGH3_HUMAN	Q15582	BGH3_HUMAN	TGFBI	683	Homo sapiens	1:Experimental evidence at protein level	Transforming growth factor-beta-induced protein ig-h3	1.0	0.999	3	7	7	7	3	2	1	1	3	2	1	1	3	2	1	1	2055171.9	2019520.8	1523847.0	1365672.4	874276.56	1125810.8	635756.44	584282.94	
sp|Q15782|CH3L2_HUMAN	Q15782	CH3L2_HUMAN	CHI3L2	390	Homo sapiens	1:Experimental evidence at protein level	Chitinase-3-like protein 2	0.84	0.9951	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	237153.53	408322.12	254891.44	269152.44	0.0	0.0	0.0	0.0	
sp|Q15818|NPTX1_HUMAN	Q15818	NPTX1_HUMAN	NPTX1	432	Homo sapiens	1:Experimental evidence at protein level	Neuronal pentraxin-1	1.0	0.9984	5	12	12	12	3	3	3	3	3	3	3	3	3	3	3	3	1618576.2	1942273.9	1257231.4	1128191.4	735288.0	960707.25	519436.28	486407.53	
sp|Q15904|VAS1_HUMAN	Q15904	VAS1_HUMAN	ATP6AP1	470	Homo sapiens	1:Experimental evidence at protein level	V-type proton ATPase subunit S1	1.0	0.9981	3	4	4	4	0	2	1	1	0	2	1	1	0	2	1	1	774483.8	1795018.5	567258.7	728537.0	0.0	975500.44	0.0	392330.47	
sp|Q16270|IBP7_HUMAN	Q16270	IBP7_HUMAN	IGFBP7	282	Homo sapiens	1:Experimental evidence at protein level	Insulin-like growth factor-binding protein 7	1.0	0.999	4	16	16	16	4	4	4	4	4	4	4	4	4	4	4	4	8923083.0	9319226.0	8706694.0	9197265.0	4947877.0	6051782.0	4835760.0	5176544.5	
sp|Q16610|ECM1_HUMAN	Q16610	ECM1_HUMAN	ECM1	540	Homo sapiens	1:Experimental evidence at protein level	Extracellular matrix protein 1	1.0	0.9966	7	20	20	20	4	6	6	4	4	6	6	4	4	6	6	4	3535562.5	4009660.8	4205258.0	3384723.0	1480228.4	1611966.6	1547323.9	1239868.8	
sp|Q5KU26|COL12_HUMAN	Q5KU26	COL12_HUMAN	COLEC12	742	Homo sapiens	1:Experimental evidence at protein level	Collectin-12	0.4311	0.9668	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	196218.86	472293.34	431797.03	410546.88	0.0	0.0	0.0	0.0	
sp|Q6UX71|PXDC2_HUMAN	Q6UX71	PXDC2_HUMAN	PLXDC2	529	Homo sapiens	1:Experimental evidence at protein level	Plexin domain-containing protein 2	0.9449	0.9985	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	298881.56	549565.5	210386.56	280097.8	0.0	0.0	0.0	0.0	
sp|Q6UX73|CP089_HUMAN	Q6UX73	CP089_HUMAN	C16orf89	402	Homo sapiens	1:Experimental evidence at protein level	UPF0764 protein C16orf89	1.0	0.999	4	12	12	12	3	2	3	4	3	2	3	4	3	2	3	4	1675276.1	1743539.4	1944681.6	2537550.2	794814.8	980965.75	960509.75	1269969.4	
sp|Q6UXB8|PI16_HUMAN	Q6UXB8	PI16_HUMAN	PI16	463	Homo sapiens	1:Experimental evidence at protein level	Peptidase inhibitor 16	1.0	0.9987	3	4	4	4	1	0	2	1	1	0	2	1	1	0	2	1	3115270.0	3059109.5	1717691.2	2927799.5	1603562.1	1583813.6	1464434.5	1611958.8	
sp|Q6ZN30|BNC2_HUMAN	Q6ZN30	BNC2_HUMAN	BNC2	1099	Homo sapiens	1:Experimental evidence at protein level	Zinc finger protein basonuclin-2	0.2675	0.9334	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	3540563.2	2051055.4	4105188.5	4463826.0	0.0	0.0	0.0	0.0	
sp|Q6ZQQ6|WDR87_HUMAN	Q6ZQQ6	WDR87_HUMAN	WDR87	2873	Homo sapiens	1:Experimental evidence at protein level	WD repeat-containing protein 87	0.3412	0.9521	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	2.6679664E7	2.3191544E7	2.755839E7	2.8078982E7	0.0	0.0	0.0	0.0	
sp|Q7Z3B1|NEGR1_HUMAN	Q7Z3B1	NEGR1_HUMAN	NEGR1	354	Homo sapiens	1:Experimental evidence at protein level	Neuronal growth regulator 1	0.9495	0.9986	1	2	2	2	0	1	1	0	0	1	1	0	0	1	1	0	1475704.5	2055707.6	1214759.1	1418274.1	0.0	0.0	0.0	0.0	
sp|Q86UD1|OAF_HUMAN	Q86UD1	OAF_HUMAN	OAF	273	Homo sapiens	1:Experimental evidence at protein level	Out at first protein homolog	0.7268	0.9903	1	2	2	2	0	0	1	1	0	0	1	1	0	0	1	1	199358.94	337974.5	350410.9	199206.53	0.0	0.0	0.0	0.0	
sp|Q8IWU5|SULF2_HUMAN	Q8IWU5	SULF2_HUMAN	SULF2	870	Homo sapiens	1:Experimental evidence at protein level	Extracellular sulfatase Sulf-2	0.9405	0.9984	1	2	2	2	0	1	0	1	0	1	0	1	0	1	0	1	0.0	704239.1	333073.72	0.0	0.0	0.0	0.0	0.0	
sp|Q8N126|CADM3_HUMAN	Q8N126	CADM3_HUMAN	CADM3	398	Homo sapiens	1:Experimental evidence at protein level	Cell adhesion molecule 3	1.0	0.9983	3	6	6	6	1	2	1	2	1	2	1	2	1	2	1	2	1658892.5	3120385.8	2424278.2	1473600.8	1015198.4	1066816.4	901392.94	895771.44	
sp|Q8NBJ4|GOLM1_HUMAN	Q8NBJ4	GOLM1_HUMAN	GOLM1	401	Homo sapiens	1:Experimental evidence at protein level	Golgi membrane protein 1	0.4234	0.9657	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	312925.0	385378.3	299686.88	278966.9	0.0	0.0	0.0	0.0	
sp|Q8NFZ8|CADM4_HUMAN	Q8NFZ8	CADM4_HUMAN	CADM4	388	Homo sapiens	1:Experimental evidence at protein level	Cell adhesion molecule 4	1.0	0.9989	4	13	13	13	3	4	3	3	3	4	3	3	3	4	3	3	3016575.8	4283996.5	2523047.8	2984408.5	1220554.1	1769550.0	996209.3	1231423.4	
sp|Q8TAG5|VTM2A_HUMAN	Q8TAG5	VTM2A_HUMAN	VSTM2A	236	Homo sapiens	1:Experimental evidence at protein level	V-set and transmembrane domain-containing protein 2A	0.9999	0.9891	2	3	3	3	1	0	2	0	1	0	2	0	1	0	2	0	1062542.5	1092195.5	1125905.2	976624.1	629610.25	656336.0	642738.75	571646.5	
sp|Q8TCZ2|C99L2_HUMAN	Q8TCZ2	C99L2_HUMAN	CD99L2	262	Homo sapiens	1:Experimental evidence at protein level	CD99 antigen-like protein 2	0.9442	0.9985	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1473809.6	902655.9	1176472.8	1512933.4	0.0	0.0	0.0	0.0	
sp|Q8TE82|S3TC1_HUMAN	Q8TE82	S3TC1_HUMAN	SH3TC1	1336	Homo sapiens	1:Experimental evidence at protein level	SH3 domain and tetratricopeptide repeat-containing protein 1	0.3973	0.962	1	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1.5375684E7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
sp|Q8TEU8|WFKN2_HUMAN	Q8TEU8	WFKN2_HUMAN	WFIKKN2	576	Homo sapiens	1:Experimental evidence at protein level	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2	0.9999	0.9888	2	7	7	7	2	2	1	2	2	2	1	2	2	2	1	2	1087554.8	1134593.5	2089993.2	737568.94	652327.2	680835.1	1110010.8	437741.56	
sp|Q8TF72|SHRM3_HUMAN	Q8TF72	SHRM3_HUMAN	SHROOM3	1996	Homo sapiens	1:Experimental evidence at protein level	Protein Shroom3	0.2843	0.9384	1	4	4	4	1	1	1	1	1	1	1	1	1	1	1	1	7.792088E7	5.084114E7	1.09169224E8	1.28557664E8	0.0	0.0	0.0	0.0	
sp|Q8WXD2|SCG3_HUMAN	Q8WXD2	SCG3_HUMAN	SCG3	468	Homo sapiens	1:Experimental evidence at protein level	Secretogranin-3	1.0	0.9989	13	29	29	29	8	7	5	9	8	7	5	9	8	7	5	9	9345095.0	8238044.0	7723916.0	7612164.5	3780583.5	3487866.8	3121782.0	3643645.8	
sp|Q92520|FAM3C_HUMAN	Q92520	FAM3C_HUMAN	FAM3C	227	Homo sapiens	1:Experimental evidence at protein level	Protein FAM3C	1.0	0.999	8	37	37	37	10	9	9	9	10	9	9	9	10	9	9	9	6577296.5	7865561.5	5881699.5	6445292.0	3602622.5	3337401.2	3209649.2	3496342.0	
sp|Q92820|GGH_HUMAN	Q92820	GGH_HUMAN	GGH	318	Homo sapiens	1:Experimental evidence at protein level	Gamma-glutamyl hydrolase	0.3584	0.9554	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	168643.98	165213.48	160426.19	260290.84	0.0	0.0	0.0	0.0	
sp|Q92823|NRCAM_HUMAN	Q92823	NRCAM_HUMAN	NRCAM	1304	Homo sapiens	1:Experimental evidence at protein level	Neuronal cell adhesion molecule	1.0	0.9989	20	59	59	59	16	16	14	13	16	16	14	13	16	16	14	13	6753228.0	7283879.0	5576721.0	4382549.5	2351796.0	2905596.5	2334143.5	1955954.9	
sp|Q92859|NEO1_HUMAN	Q92859	NEO1_HUMAN	NEO1	1461	Homo sapiens	1:Experimental evidence at protein level	Neogenin	1.0	0.9854	3	4	4	4	2	1	1	0	2	1	1	0	2	1	1	0	772299.7	1222943.6	905944.1	419731.3	464063.34	464198.6	347891.7	263317.16	
