Protein	Protein ID	Entry Name	Gene	Protein Length	Organism	Protein Existence	Description	Protein Probability	Top Peptide Probability	Combined Total Peptides	Combined Spectral Count	Combined Unique Spectral Count	Combined Total Spectral Count	control_3_1 Spectral Count	control_3_1 Unique Spectral Count	control_3_1 Total Spectral Count	control_3_1 Intensity	Indistinguishable Proteins
sp|Q9NQX5|NPDC1_HUMAN	Q9NQX5	NPDC1_HUMAN	NPDC1	325	Homo sapiens	1:Experimental evidence at protein level	Neural proliferation differentiation and control protein 1	0.9833	0.999	1	1	1	1	1	1	1	2061932.4	
sp|Q9NRN5|OLFL3_HUMAN	Q9NRN5	OLFL3_HUMAN	OLFML3	406	Homo sapiens	1:Experimental evidence at protein level	Olfactomedin-like protein 3	0.9164	0.9946	1	1	1	1	1	1	1	329982.8	
sp|Q9NS98|SEM3G_HUMAN	Q9NS98	SEM3G_HUMAN	SEMA3G	782	Homo sapiens	1:Experimental evidence at protein level	Semaphorin-3G	0.9686	0.9981	1	1	1	1	1	1	1	348857.03	
sp|Q9NT99|LRC4B_HUMAN	Q9NT99	LRC4B_HUMAN	LRRC4B	713	Homo sapiens	1:Experimental evidence at protein level	Leucine-rich repeat-containing protein 4B	1.0	0.9989	7	7	6	7	7	6	7	3150622.5	
sp|Q9NX62|IMPA3_HUMAN	Q9NX62	IMPA3_HUMAN	BPNT2	359	Homo sapiens	1:Experimental evidence at protein level	Golgi-resident adenosine 3',5'-bisphosphate 3'-phosphatase	1.0	0.9861	7	7	7	7	7	7	7	2769338.2	
sp|Q9NYQ8|FAT2_HUMAN	Q9NYQ8	FAT2_HUMAN	FAT2	4349	Homo sapiens	1:Experimental evidence at protein level	Protocadherin Fat 2	1.0	0.9947	4	4	4	4	4	4	4	1755187.4	
sp|Q9P0K1|ADA22_HUMAN	Q9P0K1	ADA22_HUMAN	ADAM22	906	Homo sapiens	1:Experimental evidence at protein level	Disintegrin and metalloproteinase domain-containing protein 22	1.0	0.995	2	2	2	2	2	2	2	3550603.8	
sp|Q9P121|NTRI_HUMAN	Q9P121	NTRI_HUMAN	NTM	344	Homo sapiens	1:Experimental evidence at protein level	Neurotrimin	1.0	0.999	8	4	4	8	4	4	8	1.4496733E7	
sp|Q9P2S2|NRX2A_HUMAN	Q9P2S2	NRX2A_HUMAN	NRXN2	1712	Homo sapiens	1:Experimental evidence at protein level	Neurexin-2	1.0	0.999	8	6	3	9	6	3	9	5376024.5	
sp|Q9UBP4|DKK3_HUMAN	Q9UBP4	DKK3_HUMAN	DKK3	350	Homo sapiens	1:Experimental evidence at protein level	Dickkopf-related protein 3	1.0	0.999	10	15	15	15	15	15	15	1.41314304E8	
sp|Q9UBQ6|EXTL2_HUMAN	Q9UBQ6	EXTL2_HUMAN	EXTL2	330	Homo sapiens	1:Experimental evidence at protein level	Exostosin-like 2	1.0	0.999	3	3	3	3	3	3	3	2622851.2	
sp|Q9UBR2|CATZ_HUMAN	Q9UBR2	CATZ_HUMAN	CTSZ	303	Homo sapiens	1:Experimental evidence at protein level	Cathepsin Z	1.0	0.9987	2	2	2	2	2	2	2	1537418.8	
sp|Q9UBX5|FBLN5_HUMAN	Q9UBX5	FBLN5_HUMAN	FBLN5	448	Homo sapiens	1:Experimental evidence at protein level	Fibulin-5	1.0	0.9939	2	2	2	2	2	2	2	2251092.5	
sp|Q9UGM5|FETUB_HUMAN	Q9UGM5	FETUB_HUMAN	FETUB	382	Homo sapiens	1:Experimental evidence at protein level	Fetuin-B	0.6266	0.966	1	1	1	1	1	1	1	338774.1	
sp|Q9UHG2|PCS1N_HUMAN	Q9UHG2	PCS1N_HUMAN	PCSK1N	260	Homo sapiens	1:Experimental evidence at protein level	ProSAAS	1.0	0.999	6	6	6	6	6	6	6	2.3174486E7	
sp|Q9UHI8|ATS1_HUMAN	Q9UHI8	ATS1_HUMAN	ADAMTS1	967	Homo sapiens	1:Experimental evidence at protein level	A disintegrin and metalloproteinase with thrombospondin motifs 1	0.9829	0.999	1	1	1	1	1	1	1	3298896.8	
sp|Q9UHL4|DPP2_HUMAN	Q9UHL4	DPP2_HUMAN	DPP7	492	Homo sapiens	1:Experimental evidence at protein level	Dipeptidyl peptidase 2	0.9999	0.9626	2	2	2	2	2	2	2	769562.6	
sp|Q9UI40|NCKX2_HUMAN	Q9UI40	NCKX2_HUMAN	SLC24A2	661	Homo sapiens	1:Experimental evidence at protein level	Sodium/potassium/calcium exchanger 2	0.8463	0.9894	1	1	1	1	1	1	1	656448.7	
sp|Q9UJA9|ENPP5_HUMAN	Q9UJA9	ENPP5_HUMAN	ENPP5	477	Homo sapiens	1:Experimental evidence at protein level	Ectonucleotide pyrophosphatase/phosphodiesterase family member 5	0.8621	0.9906	1	1	1	1	1	1	1	288110.97	
sp|Q9UKB5|AJAP1_HUMAN	Q9UKB5	AJAP1_HUMAN	AJAP1	411	Homo sapiens	1:Experimental evidence at protein level	Adherens junction-associated protein 1	0.5887	0.9604	1	1	1	1	1	1	1	865795.1	
sp|Q9UL62|TRPC5_HUMAN	Q9UL62	TRPC5_HUMAN	TRPC5	973	Homo sapiens	1:Experimental evidence at protein level	Short transient receptor potential channel 5	0.4926	0.9426	1	1	1	1	1	1	1	5.3305536E8	
sp|Q9ULB1|NRX1A_HUMAN	Q9ULB1	NRX1A_HUMAN	NRXN1	1477	Homo sapiens	1:Experimental evidence at protein level	Neurexin-1	1.0	0.9989	17	14	9	17	14	9	17	6185047.5	
sp|Q9ULF5|S39AA_HUMAN	Q9ULF5	S39AA_HUMAN	SLC39A10	831	Homo sapiens	1:Experimental evidence at protein level	Zinc transporter ZIP10	0.7545	0.9811	1	1	1	1	1	1	1	170221.67	
sp|Q9UM22|EPDR1_HUMAN	Q9UM22	EPDR1_HUMAN	EPDR1	224	Homo sapiens	1:Experimental evidence at protein level	Mammalian ependymin-related protein 1	1.0	0.9933	2	2	2	2	2	2	2	912519.4	
sp|Q9UMF0|ICAM5_HUMAN	Q9UMF0	ICAM5_HUMAN	ICAM5	924	Homo sapiens	1:Experimental evidence at protein level	Intercellular adhesion molecule 5	1.0	0.9985	3	3	3	3	3	3	3	1126020.0	
sp|Q9UPU3|SORC3_HUMAN	Q9UPU3	SORC3_HUMAN	SORCS3	1222	Homo sapiens	1:Experimental evidence at protein level	VPS10 domain-containing receptor SorCS3	0.9499	0.9969	1	1	1	1	1	1	1	497050.03	
sp|Q9UQM7|KCC2A_HUMAN	Q9UQM7	KCC2A_HUMAN	CAMK2A	478	Homo sapiens	1:Experimental evidence at protein level	Calcium/calmodulin-dependent protein kinase type II subunit alpha	0.9685	0.9981	1	1	1	1	1	1	1	466181.66	
sp|Q9Y287|ITM2B_HUMAN	Q9Y287	ITM2B_HUMAN	ITM2B	266	Homo sapiens	1:Experimental evidence at protein level	Integral membrane protein 2B	0.698	0.9751	1	1	1	1	1	1	1	478359.3	
sp|Q9Y2T3|GUAD_HUMAN	Q9Y2T3	GUAD_HUMAN	GDA	454	Homo sapiens	1:Experimental evidence at protein level	Guanine deaminase	1.0	0.9915	2	2	2	2	2	2	2	1011645.1	
sp|Q9Y4C0|NRX3A_HUMAN	Q9Y4C0	NRX3A_HUMAN	NRXN3	1643	Homo sapiens	1:Experimental evidence at protein level	Neurexin-3	1.0	0.9989	20	22	12	22	22	12	22	9816890.0	
sp|Q9Y4L1|HYOU1_HUMAN	Q9Y4L1	HYOU1_HUMAN	HYOU1	999	Homo sapiens	1:Experimental evidence at protein level	Hypoxia up-regulated protein 1	0.9796	0.9988	1	1	1	1	1	1	1	363822.34	
sp|Q9Y5F6|PCDGM_HUMAN	Q9Y5F6	PCDGM_HUMAN	PCDHGC5	944	Homo sapiens	1:Experimental evidence at protein level	Protocadherin gamma-C5	0.4881	0.9417	1	1	1	1	1	1	1	354687.25	
sp|Q9Y5Y7|LYVE1_HUMAN	Q9Y5Y7	LYVE1_HUMAN	LYVE1	322	Homo sapiens	1:Experimental evidence at protein level	Lymphatic vessel endothelial hyaluronic acid receptor 1	0.8843	0.9923	1	1	1	1	1	1	1	786018.75	
sp|Q9Y623|MYH4_HUMAN	Q9Y623	MYH4_HUMAN	MYH4	1939	Homo sapiens	1:Experimental evidence at protein level	Myosin-4	1.0	0.9971	7	7	2	7	7	2	7	3032902.8	
sp|Q9Y646|CBPQ_HUMAN	Q9Y646	CBPQ_HUMAN	CPQ	472	Homo sapiens	1:Experimental evidence at protein level	Carboxypeptidase Q	1.0	0.9984	5	5	5	5	5	5	5	1800095.2	
sp|Q9Y6N7|ROBO1_HUMAN	Q9Y6N7	ROBO1_HUMAN	ROBO1	1651	Homo sapiens	1:Experimental evidence at protein level	Roundabout homolog 1	0.9622	0.9977	1	1	1	1	1	1	1	496113.78	
sp|Q9Y6R7|FCGBP_HUMAN	Q9Y6R7	FCGBP_HUMAN	FCGBP	5405	Homo sapiens	1:Experimental evidence at protein level	IgGFc-binding protein	1.0	0.9989	3	3	3	3	3	3	3	2542091.2	
